┌────────┬──────────────┬────────┬───────────┬───────────┬────────┬────────┬────────┬────────┬───────────┬─────────────┐
│     id │         name │      n │      f(x) │   ‖∇f(x)‖ │    # f │   # ∇f │  # ∇²f │   iter │         t │      status │
├────────┼──────────────┼────────┼───────────┼───────────┼────────┼────────┼────────┼────────┼───────────┼─────────────┤
│     67 │      sbrybnd │   1000 │  1.55e+03 │  2.46e+03 │    917 │   1178 │      0 │    916 │  6.00e+02 │    max_time │
│     68 │     schmvett │   1000 │ -2.99e+03 │  1.52e-03 │      6 │      8 │      0 │      5 │  2.52e+00 │ first_order │
│     69 │      scosine │   1000 │ -2.76e+02 │  3.02e+03 │   1197 │   1210 │      0 │   1196 │  6.00e+02 │    max_time │
│     70 │      sinquad │   1000 │  7.94e-05 │  4.06e-04 │     80 │     74 │      0 │     79 │  4.64e+00 │ first_order │
│     71 │     sparsine │   1000 │  1.15e+01 │  5.00e+01 │     25 │     24 │      0 │     24 │  5.63e+00 │ first_order │
│     72 │     sparsqur │   1000 │  1.94e+00 │  8.38e+00 │      8 │      8 │      0 │      7 │  1.14e+00 │ first_order │
│     73 │     spmsrtls │   1000 │  2.67e-06 │  4.47e-03 │     18 │     16 │      0 │     17 │  3.66e+00 │ first_order │
│     74 │     srosenbr │   1000 │  2.02e-01 │  8.40e-01 │     20 │     18 │      0 │     19 │  7.92e-01 │ first_order │
│     75 │     tointgss │   1000 │  9.97e+00 │  6.14e-02 │     13 │     11 │      0 │     12 │  1.18e+00 │ first_order │
│     76 │     tquartic │   1000 │  2.77e-02 │  7.45e-03 │      8 │      9 │      0 │      7 │  7.18e-01 │  small_step │
│     77 │       tridia │   1000 │  3.36e-01 │  1.15e+01 │      4 │      4 │      0 │      3 │  9.08e-01 │ first_order │
│     78 │       vardim │   1000 │  2.74e+17 │  8.76e+17 │     10 │     10 │      0 │      9 │  3.16e+02 │ first_order │
│     79 │        woods │   1000 │  1.98e+03 │  7.61e+01 │      7 │      7 │      0 │      6 │  1.15e+00 │ first_order │
└────────┴──────────────┴────────┴───────────┴───────────┴────────┴────────┴────────┴────────┴───────────┴─────────────┘
┌────────┬──────────────┬────────┬───────────┬───────────┬────────┬────────┬────────┬────────┬───────────┬─────────────┐
│     id │         name │      n │      f(x) │   ‖∇f(x)‖ │    # f │   # ∇f │  # ∇²f │   iter │         t │      status │
├────────┼──────────────┼────────┼───────────┼───────────┼────────┼────────┼────────┼────────┼───────────┼─────────────┤
│      1 │         NZF1 │    988 │  3.40e+05 │  5.76e-01 │      8 │      7 │      0 │      6 │  1.88e-01 │ first_order │
│      2 │      arglina │   1000 │  5.00e+02 │  4.45e-05 │      6 │      6 │      0 │      5 │  8.00e-02 │ first_order │
│      3 │      arglinb │   1000 │  3.34e+20 │  2.44e+19 │      2 │      2 │      0 │      0 │  0.00e+00 │    not_desc │
│      4 │      arglinc │   1000 │  6.64e+20 │  4.85e+19 │      2 │      2 │      0 │      0 │  0.00e+00 │    not_desc │
│      5 │      argtrig │   1000 │ -9.99e+05 │  1.33e-03 │     59 │     48 │      0 │     44 │  1.63e+00 │ first_order │
│      6 │      arwhead │   1000 │  9.53e-04 │  1.55e-01 │      5 │      5 │      0 │      4 │  3.20e-02 │ first_order │
│      7 │      bdqrtic │   1000 │  1.99e+03 │  8.56e+00 │      7 │      7 │      0 │      6 │  1.24e-01 │ first_order │
│      8 │      brownal │   1000 │  4.79e-05 │  9.60e+00 │      2 │      2 │      0 │      1 │  1.00e-02 │ first_order │
